coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage,dataset_id
14248790,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336139.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336139.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336139_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336139_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:5824d3d0-0b5c-4075-a52a-3e9e40bc4e94,2020-03-30 10:18:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14248790,StillImage,Photograph,en,370-symbiota_data
14249359,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0338000/BRIT338278.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0338000/BRIT338278.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0338000/BRIT338278_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0338000/BRIT338278_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7962c41b-34dc-4a66-ae9f-eb48ed6b82f3,2020-03-30 10:18:53,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14249359,StillImage,Photograph,en,370-symbiota_data
14249674,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489053.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489053.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489053_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489053_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:8c834acc-5181-4f04-a0dc-747aaf7cfc0f,2020-03-30 10:19:48,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14249674,StillImage,Photograph,en,370-symbiota_data
14249705,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489031.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489031.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489031_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489031_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:56d7179f-86e9-4634-a5f4-9ed5b06118b1,2020-03-30 10:19:48,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14249705,StillImage,Photograph,en,370-symbiota_data
14250031,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491414.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491414.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491414_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491414_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:9cb202af-4b99-4bb5-8c28-a79858464751,2020-03-30 10:19:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250031,StillImage,Photograph,en,370-symbiota_data
14250168,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491911.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491911.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491911_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491911_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:c9f5a316-1f7d-4d54-966b-f3717c33a7ad,2020-03-30 10:19:52,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250168,StillImage,Photograph,en,370-symbiota_data
14250317,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489324.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489324.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489324_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489324_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:1ab78a81-65df-4281-8dbd-7db556cd1ecf,2020-03-30 10:19:48,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250317,StillImage,Photograph,en,370-symbiota_data
14250401,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489067.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489067.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489067_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489067_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:97caf791-07db-4530-b3a6-588e587345a6,2020-03-30 10:19:48,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250401,StillImage,Photograph,en,370-symbiota_data
14250575,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491254.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491254.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491254_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491254_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:6614b345-c8fd-4996-b9bb-e90500730dbb,2020-03-30 10:19:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250575,StillImage,Photograph,en,370-symbiota_data
14250708,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489384.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489384.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489384_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489384_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:6d7520bf-505f-4563-b040-84b50a9f0dcf,2020-03-30 10:19:48,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250708,StillImage,Photograph,en,370-symbiota_data
14250745,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489372.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489372.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489372_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489372_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:d53838ab-228f-4adc-8815-9c523bdc85bf,2020-03-30 10:19:48,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250745,StillImage,Photograph,en,370-symbiota_data
14251039,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491709.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491709.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491709_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491709_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:62e87b3d-b3cd-4095-ab8b-ce189fe7b49e,2020-03-30 10:19:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251039,StillImage,Photograph,en,370-symbiota_data
14251101,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492531.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492531.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492531_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492531_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:23b99f1e-aee6-4cd1-aec0-a67a827bcbad,2020-03-30 10:19:54,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251101,StillImage,Photograph,en,370-symbiota_data
14251123,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492130.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492130.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492130_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492130_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:219f1696-a04e-4d7d-ac3e-d1eb2a24a2ff,2020-03-30 10:19:53,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251123,StillImage,Photograph,en,370-symbiota_data
14251411,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332292.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332292.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332292_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332292_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:1da13f7f-3471-4c01-ba87-22b4931754cd,2020-03-30 10:18:46,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251411,StillImage,Photograph,en,370-symbiota_data
14251462,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332317.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332317.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332317_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332317_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:3ea8110f-26fb-4d62-9906-51979b7edc24,2020-03-30 10:18:46,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251462,StillImage,Photograph,en,370-symbiota_data
14251484,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492187.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492187.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492187_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492187_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:8391676e-9aa2-42b5-8909-cf4b2d0dbd9a,2020-03-30 10:19:53,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251484,StillImage,Photograph,en,370-symbiota_data
14251615,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491630.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491630.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491630_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491630_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:d9609553-e996-40ff-8331-2535167164a9,2020-03-30 10:19:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251615,StillImage,Photograph,en,370-symbiota_data
14251717,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490829.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490829.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490829_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490829_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a9b2191a-7472-4264-90dc-b92a86c80c9c,2020-03-30 10:19:50,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251717,StillImage,Photograph,en,370-symbiota_data
14251811,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490682.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490682.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490682_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490682_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:adc8eb9c-aa24-4a56-9fe0-4369fb1677ca,2020-03-30 10:19:50,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251811,StillImage,Photograph,en,370-symbiota_data
14251862,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490219.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490219.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490219_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490219_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:d67eaae4-615c-405e-a31b-6adeced03659,2020-03-30 10:19:49,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251862,StillImage,Photograph,en,370-symbiota_data
14251972,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490135.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490135.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490135_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0490000/BRIT490135_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:bc82910c-07cf-47dd-a371-4f7f17d361f4,2020-03-30 10:19:49,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251972,StillImage,Photograph,en,370-symbiota_data
14252008,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489975.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489975.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489975_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0489000/BRIT489975_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:65117383-c1db-48a1-abaa-4b1d80c553ae,2020-03-30 10:19:49,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252008,StillImage,Photograph,en,370-symbiota_data
14252121,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491675.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491675.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491675_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0491000/BRIT491675_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:447b995c-3ee8-4843-9aa4-9eba23a626e0,2020-03-30 10:19:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252121,StillImage,Photograph,en,370-symbiota_data
14252162,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492260.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492260.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492260_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492260_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:9f5af1f3-7e15-4475-b882-cd0685844879,2020-03-30 10:19:53,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252162,StillImage,Photograph,en,370-symbiota_data
14252325,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492144.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492144.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492144_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492144_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:af94943b-1f63-4d3b-b88d-2fff1fbe41ca,2020-03-30 10:19:53,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252325,StillImage,Photograph,en,370-symbiota_data
14252370,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492558.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492558.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492558_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0492000/BRIT492558_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:bc920540-1dec-42a4-b7db-fabd6a42b71d,2020-03-30 10:19:54,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252370,StillImage,Photograph,en,370-symbiota_data
14252461,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336915.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336915.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336915_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336915_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:4db63098-6501-4817-ad42-f889b9f2347f,2020-03-30 10:18:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252461,StillImage,Photograph,en,370-symbiota_data
14252823,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336001.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336001.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336001_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0336000/BRIT336001_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a2726212-004b-4d75-8b8b-e9fe439e1f73,2020-03-30 10:18:51,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252823,StillImage,Photograph,en,370-symbiota_data
14252987,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339205.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339205.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339205_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339205_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:20af26b0-3082-4c5a-b09a-007b9135f6b7,2020-03-30 10:18:54,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14252987,StillImage,Photograph,en,370-symbiota_data
14253309,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332567.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332567.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332567_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332567_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:490edac3-c5d3-4324-9bf9-3baa2b0523ea,2020-10-15 08:42:19,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253309,StillImage,Photograph,en,370-symbiota_data
14253346,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332551.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332551.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332551_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0332000/BRIT332551_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:16c21d6e-5140-4ae6-bb3c-7aedaf79da12,2020-10-15 08:42:19,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253346,StillImage,Photograph,en,370-symbiota_data
14253598,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0340000/BRIT340297.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0340000/BRIT340297.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0340000/BRIT340297_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0340000/BRIT340297_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:16e34ca4-f53b-41b2-9238-ab5790a746fc,2020-03-30 10:18:55,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253598,StillImage,Photograph,en,370-symbiota_data
14253785,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339341.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339341.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339341_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339341_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:72e82ce1-cfa9-44a7-940a-68af82c3d8e2,2020-03-30 10:18:54,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253785,StillImage,Photograph,en,370-symbiota_data
14253810,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0493000/BRIT493971.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0493000/BRIT493971.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0493000/BRIT493971_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0493000/BRIT493971_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7929bade-d159-4ce6-887d-079ba8557262,2020-03-30 10:19:57,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253810,StillImage,Photograph,en,370-symbiota_data
14253958,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339421.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339421.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339421_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339421_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:effa10fd-f4af-4028-b91a-48330219117a,2020-03-30 10:18:54,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253958,StillImage,Photograph,en,370-symbiota_data
14254131,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339111.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339111.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339111_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0339000/BRIT339111_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a2168346-0b08-4f22-88b8-f5137bc8c804,2020-03-30 10:18:53,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14254131,StillImage,Photograph,en,370-symbiota_data
